Id,Age,Job,Marital,Education,Default,Balance,HHInsurance,CarLoan,Communication,LastContactDay,LastContactMonth,NoOfContacts,DaysPassed,PrevAttempts,Outcome,CallStart,CallEnd,CarInsurance,Duration,CallStartHour,CallStartMinute,CallStartSecond
CI203,48,retired,married,secondary,no,657,no,yes,cellular,29,jan,2,-1,0,NA,16:59:18,17:03:29,no,251.0,16,59,18
CI204,40,technician,single,tertiary,no,2574,yes,no,cellular,15,may,1,176,1,failure,10:50:44,10:57:56,yes,432.0,10,50,44
CI205,43,retired,single,primary,no,13015,yes,no,cellular,21,nov,1,-1,0,NA,12:52:40,12:53:36,no,56.0,12,52,40
CI206,41,student,single,primary,no,0,yes,no,telephone,29,apr,3,426,1,other,13:53:13,13:59:48,yes,395.0,13,53,13
CI207,30,retired,single,tertiary,no,503,yes,no,cellular,2,feb,1,-1,0,NA,11:17:00,11:18:36,no,96.0,11,17,0
CI208,34,retired,divorced,tertiary,no,13014,no,no,cellular,13,aug,1,-1,0,NA,13:56:59,14:09:17,yes,738.0,13,56,59
CI209,47,housemaid,married,secondary,no,1639,no,no,cellular,12,jan,1,-1,0,NA,14:25:57,14:31:46,yes,349.0,14,25,57
CI210,28,entrepreneur,divorced,tertiary,no,214,yes,no,cellular,29,jan,2,262,3,failure,09:04:31,09:08:19,no,228.0,9,4,31
CI211,43,retired,single,tertiary,no,3,yes,no,NA,9,may,2,-1,0,NA,13:06:05,13:09:29,no,204.0,13,6,5
CI212,55,self-employed,married,secondary,no,1241,no,no,cellular,21,nov,7,154,5,failure,17:17:32,17:18:20,no,48.0,17,17,32
CI213,29,retired,single,primary,no,900,no,no,cellular,17,jul,2,-1,0,NA,17:06:47,17:11:22,no,275.0,17,6,47
CI214,46,retired,single,primary,no,0,no,no,cellular,18,nov,2,110,3,other,17:37:29,17:49:25,yes,716.0,17,37,29
CI215,37,management,single,tertiary,no,0,no,no,NA,27,may,6,-1,0,NA,15:00:24,15:00:57,no,33.0,15,0,24
CI216,41,entrepreneur,single,tertiary,no,417,no,no,cellular,27,aug,3,-1,0,NA,12:27:06,12:28:23,no,77.0,12,27,6
CI217,29,technician,divorced,tertiary,no,197,no,no,NA,6,aug,1,-1,0,NA,12:31:07,12:31:54,no,47.0,12,31,7
CI218,34,management,single,tertiary,no,640,yes,no,cellular,29,apr,2,-1,0,NA,12:19:22,12:29:58,yes,636.0,12,19,22
CI219,69,entrepreneur,single,primary,no,482,no,no,cellular,29,jul,1,267,1,failure,17:37:25,17:45:23,yes,478.0,17,37,25
CI220,32,entrepreneur,married,tertiary,no,211,yes,yes,NA,29,may,4,-1,0,NA,11:42:00,11:45:50,no,230.0,11,42,0
CI221,44,entrepreneur,single,tertiary,no,135,yes,no,cellular,8,may,3,-1,0,NA,14:15:17,14:19:39,no,262.0,14,15,17
CI222,31,entrepreneur,single,primary,no,3338,yes,no,cellular,21,dec,2,-1,0,NA,15:19:00,15:23:24,yes,264.0,15,19,0
CI223,48,housemaid,single,tertiary,no,0,yes,no,cellular,2,apr,1,267,1,failure,11:49:31,11:51:57,no,146.0,11,49,31
CI224,30,management,single,primary,no,124,yes,no,NA,28,aug,1,775,2,other,13:45:44,13:45:49,no,5.0,13,45,44
CI225,39,retired,single,tertiary,no,1034,yes,no,NA,30,may,1,-1,0,NA,13:57:20,14:02:26,no,306.0,13,57,20
CI226,57,entrepreneur,single,tertiary,no,0,no,no,NA,13,may,1,-1,0,NA,11:53:46,11:54:30,no,44.0,11,53,46
CI227,37,retired,single,primary,no,3794,no,no,cellular,18,aug,1,379,1,failure,12:01:46,12:04:13,no,147.0,12,1,46
CI228,47,entrepreneur,married,tertiary,no,5735,no,no,NA,19,jun,4,-1,0,NA,17:59:51,18:04:33,no,282.0,17,59,51
CI229,29,management,single,tertiary,no,723,no,yes,cellular,17,jul,1,-1,0,NA,11:00:57,11:04:52,no,235.0,11,0,57
CI230,62,services,single,tertiary,no,298,no,no,cellular,17,nov,2,-1,0,NA,16:17:09,16:28:58,yes,709.0,16,17,9
CI231,51,blue-collar,married,secondary,no,0,no,no,cellular,31,jul,2,-1,0,NA,12:24:57,12:34:31,yes,574.0,12,24,57
CI232,59,services,single,primary,no,6,no,no,cellular,7,aug,3,-1,0,NA,17:44:27,17:51:55,no,448.0,17,44,27
CI233,31,technician,divorced,tertiary,no,8626,no,no,cellular,25,may,1,111,1,failure,14:48:09,14:50:48,no,159.0,14,48,9
CI234,32,technician,divorced,tertiary,no,6981,yes,no,cellular,2,jun,1,194,3,failure,10:23:34,10:26:08,no,154.0,10,23,34
CI235,26,entrepreneur,divorced,tertiary,no,276,yes,no,cellular,15,may,1,368,4,failure,17:36:35,17:38:21,no,106.0,17,36,35
CI236,81,services,single,primary,no,5220,no,no,telephone,13,nov,1,94,2,other,12:07:50,12:10:05,yes,135.0,12,7,50
CI237,39,entrepreneur,single,primary,no,1524,no,no,cellular,20,apr,1,-1,0,NA,15:58:29,16:07:56,yes,567.0,15,58,29
CI238,59,admin.,single,tertiary,no,1085,no,yes,cellular,29,jul,4,-1,0,NA,14:17:40,14:19:21,no,101.0,14,17,40
CI239,57,management,single,tertiary,no,621,yes,no,cellular,17,apr,3,-1,0,NA,13:08:42,13:21:40,no,778.0,13,8,42
CI240,26,entrepreneur,divorced,tertiary,no,170,yes,no,cellular,10,jul,1,-1,0,NA,12:02:15,12:10:21,no,486.0,12,2,15
CI241,60,services,single,primary,no,172,no,no,cellular,11,aug,4,-1,0,NA,10:54:03,10:58:10,no,247.0,10,54,3
CI242,32,management,divorced,tertiary,no,400,no,no,cellular,4,may,3,-1,0,NA,09:15:07,09:19:35,yes,268.0,9,15,7
CI243,49,housemaid,single,tertiary,no,823,no,no,cellular,8,aug,4,-1,0,NA,14:55:10,15:08:10,yes,780.0,14,55,10
CI244,41,management,single,primary,no,258,yes,no,NA,7,may,1,-1,0,NA,10:02:51,10:07:03,no,252.0,10,2,51
CI245,41,management,single,secondary,no,665,yes,no,NA,19,may,3,-1,0,NA,09:28:16,09:30:38,no,142.0,9,28,16
CI246,51,retired,single,primary,no,0,no,no,NA,7,jun,1,-1,0,NA,16:04:36,16:09:38,yes,302.0,16,4,36
CI247,36,student,single,primary,no,7343,no,no,cellular,17,nov,1,-1,0,NA,14:46:09,14:47:27,no,78.0,14,46,9
CI248,60,management,single,tertiary,no,1047,no,no,cellular,27,may,3,279,4,success,10:30:41,10:33:34,yes,173.0,10,30,41
CI249,36,retired,married,secondary,no,3611,yes,no,NA,4,jun,3,-1,0,NA,12:10:30,12:16:17,no,347.0,12,10,30
CI250,36,housemaid,divorced,tertiary,no,1482,yes,no,cellular,18,nov,2,174,1,other,10:47:07,10:50:04,no,177.0,10,47,7
CI251,42,management,divorced,tertiary,no,625,no,no,NA,19,jun,3,-1,0,NA,16:38:23,16:49:14,yes,651.0,16,38,23
CI252,47,management,married,primary,no,603,yes,yes,cellular,8,may,1,-1,0,NA,12:53:09,13:11:09,yes,1080.0,12,53,9
CI253,29,student,divorced,tertiary,no,1579,no,no,cellular,13,oct,1,92,5,success,10:19:56,10:23:06,yes,190.0,10,19,56
CI254,64,services,single,secondary,no,2923,no,no,cellular,12,mar,1,-1,0,NA,09:04:42,09:06:42,no,120.0,9,4,42
CI255,46,management,single,tertiary,no,640,yes,no,cellular,6,may,1,55,5,success,15:49:06,15:53:12,yes,246.0,15,49,6
CI256,48,entrepreneur,married,tertiary,no,94,yes,no,cellular,12,may,2,-1,0,NA,11:16:16,11:17:43,no,87.0,11,16,16
CI257,50,retired,single,primary,no,89,no,no,NA,20,jun,2,-1,0,NA,14:30:58,14:31:33,no,35.0,14,30,58
CI258,46,management,single,primary,no,346,yes,no,NA,15,may,1,-1,0,NA,11:44:50,11:51:32,no,402.0,11,44,50
CI259,35,retired,single,primary,no,43,yes,no,cellular,20,apr,1,-1,0,NA,14:18:35,14:32:55,yes,860.0,14,18,35
CI260,47,housemaid,single,tertiary,no,1160,yes,no,cellular,3,feb,2,221,4,failure,10:13:10,10:15:07,no,117.0,10,13,10
CI261,47,management,single,primary,no,2466,yes,no,NA,13,may,2,-1,0,NA,13:59:30,14:01:52,no,142.0,13,59,30
CI262,59,services,divorced,tertiary,no,351,yes,no,NA,27,may,5,-1,0,NA,14:50:40,15:08:23,yes,1063.0,14,50,40
CI263,40,management,single,tertiary,no,498,yes,no,cellular,8,may,2,298,4,failure,13:42:22,13:43:17,no,55.0,13,42,22
CI264,25,unemployed,divorced,tertiary,no,253,no,no,cellular,4,may,1,-1,0,NA,14:02:53,14:12:50,yes,597.0,14,2,53
CI265,33,entrepreneur,single,tertiary,no,133,no,no,cellular,12,nov,2,192,1,success,11:22:41,11:33:08,yes,627.0,11,22,41
CI266,47,retired,single,primary,no,2351,no,no,cellular,2,jun,2,84,1,success,16:46:25,16:49:08,yes,163.0,16,46,25
CI267,41,technician,divorced,tertiary,no,812,no,yes,NA,11,jun,4,-1,0,NA,12:58:23,13:08:06,yes,583.0,12,58,23
CI268,33,retired,single,primary,no,752,yes,no,cellular,11,aug,4,-1,0,NA,11:41:17,11:43:01,no,104.0,11,41,17
CI269,42,management,married,primary,no,301,yes,no,cellular,17,jul,2,-1,0,NA,17:21:10,17:40:45,yes,1175.0,17,21,10
CI270,32,retired,divorced,tertiary,no,9317,no,no,cellular,2,nov,3,-1,0,NA,14:53:07,14:54:39,no,92.0,14,53,7
CI271,40,retired,divorced,tertiary,no,171,no,no,cellular,19,aug,3,-1,0,NA,10:58:29,11:19:10,no,1241.0,10,58,29
CI272,76,services,single,primary,no,2991,no,no,cellular,22,oct,1,183,1,success,12:15:43,12:21:27,yes,344.0,12,15,43
CI273,34,entrepreneur,divorced,tertiary,no,612,no,no,cellular,25,may,1,-1,0,NA,09:28:46,09:30:17,no,91.0,9,28,46
CI274,45,technician,single,tertiary,no,248,no,no,cellular,16,jul,2,-1,0,NA,12:03:08,12:06:40,no,212.0,12,3,8
CI275,34,entrepreneur,divorced,tertiary,no,144,yes,yes,cellular,14,oct,1,85,19,failure,09:21:32,09:23:16,no,104.0,9,21,32
CI276,52,housemaid,single,primary,no,14,no,yes,cellular,28,jul,5,-1,0,NA,17:35:13,17:36:08,no,55.0,17,35,13
CI277,61,retired,single,primary,no,997,no,no,cellular,22,jun,1,104,1,success,14:41:44,14:46:13,yes,269.0,14,41,44
CI278,34,retired,divorced,tertiary,no,322,no,no,NA,9,may,1,-1,0,NA,16:48:35,16:51:53,no,198.0,16,48,35
CI279,30,management,divorced,tertiary,no,1058,no,no,cellular,4,feb,1,-1,0,NA,10:40:58,10:49:33,no,515.0,10,40,58
CI280,40,housemaid,single,primary,no,35,no,no,cellular,3,jul,4,317,3,failure,12:49:20,12:54:38,no,318.0,12,49,20
CI281,41,entrepreneur,divorced,tertiary,no,28,no,no,NA,16,may,1,-1,0,NA,15:17:41,15:18:32,no,51.0,15,17,41
CI282,43,retired,single,primary,no,3186,no,no,cellular,16,nov,1,88,1,failure,15:07:14,15:13:34,yes,380.0,15,7,14
CI283,38,entrepreneur,divorced,tertiary,no,435,yes,no,cellular,6,may,4,345,1,failure,16:48:46,16:56:03,no,437.0,16,48,46
CI284,29,technician,single,tertiary,no,7707,yes,no,cellular,29,apr,2,334,2,failure,13:32:15,13:48:16,yes,961.0,13,32,15
CI285,29,housemaid,married,tertiary,no,7,yes,no,cellular,13,may,3,-1,0,NA,10:36:05,10:57:24,yes,1279.0,10,36,5
CI286,31,retired,divorced,tertiary,no,0,no,no,cellular,19,aug,4,-1,0,NA,15:24:25,15:27:00,no,155.0,15,24,25
CI287,53,technician,single,tertiary,no,53,yes,no,cellular,18,may,1,-1,0,NA,11:51:17,11:57:44,yes,387.0,11,51,17
CI288,48,technician,divorced,tertiary,no,1253,yes,no,NA,18,jun,2,-1,0,NA,17:41:30,17:45:35,no,245.0,17,41,30
CI289,28,management,divorced,tertiary,no,1112,yes,no,NA,16,may,2,-1,0,NA,09:53:33,10:07:20,no,827.0,9,53,33
CI290,58,student,single,primary,no,8014,yes,no,NA,19,may,3,-1,0,NA,13:01:18,13:02:23,no,65.0,13,1,18
CI291,53,management,single,tertiary,no,6112,no,no,cellular,30,apr,1,86,1,success,09:32:19,09:35:50,no,211.0,9,32,19
CI292,68,services,single,primary,no,2812,no,no,cellular,4,aug,1,1,7,success,12:23:41,12:34:32,yes,651.0,12,23,41
CI293,44,management,single,tertiary,no,3348,no,yes,cellular,24,jul,2,-1,0,NA,10:36:43,10:45:07,no,504.0,10,36,43
CI294,33,housemaid,single,tertiary,no,255,yes,yes,cellular,5,may,4,165,4,failure,09:26:25,09:30:22,no,237.0,9,26,25
CI295,36,technician,single,tertiary,no,11,yes,no,cellular,2,oct,3,-1,0,NA,12:01:19,12:03:20,no,121.0,12,1,19
CI296,31,entrepreneur,single,primary,no,3382,no,no,cellular,30,apr,1,-1,0,NA,13:13:43,13:26:02,yes,739.0,13,13,43
CI297,60,services,single,tertiary,no,208,no,no,cellular,20,aug,4,-1,0,NA,09:16:18,09:17:28,no,70.0,9,16,18
CI298,51,retired,married,secondary,no,0,no,no,cellular,13,aug,2,-1,0,NA,14:19:07,14:20:07,no,60.0,14,19,7
CI299,30,retired,single,primary,no,69,yes,no,NA,6,jul,1,-1,0,NA,16:47:44,16:48:26,no,42.0,16,47,44
CI300,30,technician,divorced,tertiary,no,3809,yes,no,NA,3,jun,4,-1,0,NA,15:17:25,15:20:04,no,159.0,15,17,25
CI301,39,technician,single,tertiary,no,563,yes,no,cellular,4,may,3,-1,0,NA,15:01:02,15:04:12,no,190.0,15,1,2
CI302,28,unemployed,divorced,tertiary,no,2351,no,no,telephone,22,oct,1,-1,0,NA,15:30:48,15:33:25,yes,157.0,15,30,48
CI303,35,technician,single,tertiary,no,3854,yes,no,cellular,5,may,1,-1,0,NA,17:07:55,17:10:06,no,131.0,17,7,55
CI304,69,services,single,primary,no,324,no,no,cellular,4,feb,4,-1,0,NA,13:19:07,13:21:23,yes,136.0,13,19,7
CI305,30,student,single,primary,no,5,yes,yes,cellular,9,jul,2,-1,0,NA,09:34:08,09:35:47,no,99.0,9,34,8
CI306,57,technician,single,tertiary,no,403,yes,no,cellular,18,may,1,340,2,other,15:04:08,15:14:11,yes,603.0,15,4,8
CI307,27,retired,divorced,tertiary,no,565,yes,no,cellular,18,may,2,346,11,failure,16:50:25,16:53:15,no,170.0,16,50,25
CI308,31,retired,divorced,tertiary,no,825,yes,no,NA,21,may,2,-1,0,NA,12:35:36,12:44:02,yes,506.0,12,35,36
CI309,22,unemployed,divorced,tertiary,no,216,no,no,cellular,8,feb,1,187,1,success,11:24:18,11:30:21,yes,363.0,11,24,18
CI310,42,entrepreneur,single,tertiary,no,440,yes,no,cellular,3,feb,5,-1,0,NA,15:53:25,15:53:38,no,13.0,15,53,25
CI311,53,services,single,primary,no,2269,no,no,cellular,17,nov,2,150,1,success,10:04:19,10:22:30,yes,1091.0,10,4,19
CI312,39,entrepreneur,divorced,tertiary,no,393,no,no,cellular,26,mar,1,-1,0,NA,15:13:44,15:18:25,yes,281.0,15,13,44
CI313,33,housemaid,single,tertiary,no,227,yes,yes,cellular,13,aug,2,-1,0,NA,13:21:28,13:29:25,yes,477.0,13,21,28
CI314,33,retired,divorced,tertiary,no,1781,no,no,cellular,8,oct,2,183,1,success,11:10:41,11:20:52,yes,611.0,11,10,41
CI315,45,technician,married,tertiary,no,397,yes,yes,cellular,22,may,1,95,2,success,13:14:39,13:24:21,yes,582.0,13,14,39
CI316,53,entrepreneur,single,tertiary,no,180,no,yes,cellular,19,aug,2,-1,0,NA,10:31:53,10:32:51,no,58.0,10,31,53
CI317,29,housemaid,divorced,tertiary,no,487,yes,yes,NA,9,may,2,-1,0,NA,13:48:31,13:51:27,no,176.0,13,48,31
CI318,32,entrepreneur,divorced,tertiary,no,0,no,no,cellular,18,aug,4,-1,0,NA,13:27:29,13:37:23,yes,594.0,13,27,29
CI319,36,entrepreneur,single,tertiary,no,1368,no,no,cellular,1,jun,1,292,5,failure,17:51:47,18:00:23,yes,516.0,17,51,47
CI320,31,retired,divorced,tertiary,no,816,yes,no,cellular,16,apr,1,-1,0,NA,14:33:54,14:39:33,no,339.0,14,33,54
CI321,46,technician,divorced,tertiary,no,13,no,no,NA,2,jun,4,-1,0,NA,17:02:45,17:03:56,no,71.0,17,2,45
CI322,40,entrepreneur,single,tertiary,no,2266,no,no,cellular,16,oct,1,147,5,failure,09:23:21,09:30:48,yes,447.0,9,23,21
CI323,43,technician,single,tertiary,no,1138,no,no,cellular,16,apr,2,-1,0,NA,14:28:22,14:30:34,no,132.0,14,28,22
CI324,45,entrepreneur,married,tertiary,no,1738,no,no,cellular,21,nov,1,106,2,failure,10:42:44,10:44:03,no,79.0,10,42,44
CI325,58,retired,single,primary,no,1384,yes,no,cellular,27,mar,1,-1,0,NA,15:40:21,15:46:03,yes,342.0,15,40,21
CI326,32,management,single,primary,no,274,yes,no,NA,9,may,3,-1,0,NA,11:43:54,11:44:15,no,21.0,11,43,54
CI327,19,unemployed,divorced,tertiary,no,302,no,no,cellular,16,jul,1,-1,0,NA,12:49:49,12:53:14,yes,205.0,12,49,49
CI328,52,entrepreneur,divorced,tertiary,no,36,yes,no,NA,16,may,1,-1,0,NA,14:44:16,14:49:51,no,335.0,14,44,16
CI329,47,technician,single,tertiary,no,245,yes,no,NA,27,may,5,-1,0,NA,11:07:22,11:09:47,no,145.0,11,7,22
CI330,41,retired,single,primary,no,27696,no,no,cellular,12,feb,2,184,3,success,17:31:28,17:33:46,yes,138.0,17,31,28
CI331,33,retired,divorced,tertiary,no,3770,no,no,cellular,28,jan,2,-1,0,NA,12:31:36,12:44:13,no,757.0,12,31,36
CI332,31,management,single,tertiary,no,0,no,no,telephone,23,jul,1,-1,0,NA,14:54:16,14:54:52,no,36.0,14,54,16
CI333,33,retired,single,primary,no,2750,no,no,cellular,5,feb,1,-1,0,NA,11:24:51,11:28:53,no,242.0,11,24,51
CI334,56,retired,single,primary,no,171,no,yes,telephone,17,jul,2,-1,0,NA,15:34:05,15:44:15,no,610.0,15,34,5
CI335,41,technician,single,tertiary,no,158,yes,no,cellular,1,oct,2,120,4,other,13:56:57,14:01:07,no,250.0,13,56,57
CI336,76,services,married,primary,no,2693,no,no,cellular,23,apr,5,184,2,success,09:35:31,09:37:20,no,109.0,9,35,31
CI337,52,housemaid,married,primary,yes,1,no,yes,cellular,29,jul,6,-1,0,NA,15:50:27,15:52:19,no,112.0,15,50,27
CI338,55,admin.,single,primary,no,298,yes,no,NA,8,may,3,-1,0,NA,09:19:09,09:21:33,no,144.0,9,19,9
CI339,37,technician,single,tertiary,no,10465,no,no,NA,17,jun,6,-1,0,NA,11:03:16,11:05:40,no,144.0,11,3,16
CI340,58,management,single,tertiary,no,602,yes,no,cellular,13,may,1,-1,0,NA,09:55:44,09:59:05,no,201.0,9,55,44
CI341,37,management,divorced,tertiary,no,238,yes,no,NA,7,may,2,-1,0,NA,14:08:04,14:11:24,no,200.0,14,8,4
CI342,34,management,single,primary,no,357,yes,no,NA,14,may,2,-1,0,NA,15:05:43,15:09:00,no,197.0,15,5,43
CI343,40,retired,married,secondary,no,3426,no,no,cellular,11,aug,3,-1,0,NA,09:34:30,09:36:04,no,94.0,9,34,30
CI344,46,housemaid,married,tertiary,no,179,no,no,cellular,2,feb,1,214,2,failure,10:01:27,10:03:58,no,151.0,10,1,27
CI345,32,management,single,primary,no,1644,no,no,cellular,7,sep,3,102,5,other,09:24:06,09:32:18,yes,492.0,9,24,6
CI346,31,entrepreneur,divorced,tertiary,no,1887,no,yes,cellular,20,nov,2,183,1,failure,16:28:21,16:32:06,no,225.0,16,28,21
CI347,34,entrepreneur,divorced,tertiary,no,201,no,no,cellular,22,jul,2,-1,0,NA,14:20:45,14:25:02,no,257.0,14,20,45
CI348,24,unemployed,divorced,tertiary,no,822,no,no,cellular,27,oct,1,91,2,failure,12:00:15,12:03:19,yes,184.0,12,0,15
CI349,42,management,single,tertiary,no,2717,yes,yes,cellular,20,apr,2,270,2,failure,13:42:30,13:45:31,no,181.0,13,42,30
CI350,46,retired,single,primary,no,4301,yes,yes,cellular,18,nov,1,183,2,failure,17:44:33,17:45:23,no,50.0,17,44,33
CI351,34,management,single,primary,no,72,yes,no,cellular,15,may,3,-1,0,NA,12:01:40,12:03:13,no,93.0,12,1,40
CI352,35,management,single,tertiary,no,977,yes,no,cellular,4,may,4,91,1,other,16:13:50,16:14:42,no,52.0,16,13,50
CI353,47,entrepreneur,married,tertiary,no,1851,yes,no,NA,19,may,2,-1,0,NA,13:30:44,13:33:04,no,140.0,13,30,44
CI354,32,retired,single,primary,no,3154,no,no,cellular,20,apr,2,150,2,failure,11:19:15,11:20:51,no,96.0,11,19,15
CI355,30,management,single,tertiary,no,309,yes,no,NA,7,may,2,-1,0,NA,13:10:45,13:36:59,yes,1574.0,13,10,45
CI356,55,services,married,tertiary,no,268,no,yes,cellular,24,jul,1,-1,0,NA,16:59:55,17:23:32,yes,1417.0,16,59,55
CI357,60,retired,single,primary,no,0,no,no,cellular,7,aug,3,-1,0,NA,15:51:24,15:58:05,yes,401.0,15,51,24
CI358,31,self-employed,single,primary,no,184,yes,no,cellular,24,jul,1,-1,0,NA,11:18:09,11:23:35,no,326.0,11,18,9
CI359,37,management,divorced,tertiary,no,2235,yes,no,cellular,20,apr,2,151,2,failure,09:56:04,10:03:03,no,419.0,9,56,4
CI360,47,management,single,primary,no,206,yes,no,NA,6,may,1,-1,0,NA,13:43:21,13:45:53,no,152.0,13,43,21
CI361,37,management,single,tertiary,no,398,yes,no,NA,19,may,1,-1,0,NA,12:00:59,12:04:25,no,206.0,12,0,59
CI362,47,self-employed,single,tertiary,no,2524,no,no,cellular,12,oct,1,-1,0,NA,13:17:41,13:19:26,yes,105.0,13,17,41
CI363,31,retired,divorced,tertiary,no,515,no,no,cellular,1,jun,5,-1,0,NA,16:10:41,16:15:37,yes,296.0,16,10,41
CI364,51,technician,single,tertiary,no,949,no,no,cellular,5,aug,1,-1,0,NA,14:57:38,15:15:50,yes,1092.0,14,57,38
CI365,58,management,single,primary,no,76,yes,no,NA,5,may,2,-1,0,NA,13:15:12,13:17:48,no,156.0,13,15,12
CI366,48,retired,single,primary,yes,0,yes,no,cellular,31,jul,4,-1,0,NA,13:47:46,13:52:27,no,281.0,13,47,46
CI367,56,management,divorced,tertiary,no,6483,yes,no,cellular,16,apr,2,-1,0,NA,09:37:42,09:39:47,no,125.0,9,37,42
CI368,51,technician,single,tertiary,no,423,yes,yes,cellular,16,jul,5,183,2,failure,09:05:35,09:06:59,no,84.0,9,5,35
CI369,34,retired,single,primary,no,0,no,no,cellular,15,apr,2,-1,0,NA,09:20:30,09:22:35,no,125.0,9,20,30
CI370,52,management,single,tertiary,no,5091,no,no,cellular,26,may,1,-1,0,NA,12:25:24,12:30:33,no,309.0,12,25,24
CI371,31,retired,single,primary,no,8312,no,no,cellular,29,aug,13,-1,0,NA,17:43:56,17:44:39,no,43.0,17,43,56
CI372,43,technician,divorced,primary,no,698,yes,no,NA,14,may,1,-1,0,NA,12:08:01,12:13:23,no,322.0,12,8,1
CI373,36,technician,single,tertiary,no,1207,yes,no,cellular,19,nov,2,-1,0,NA,11:57:06,12:26:58,yes,1792.0,11,57,6
CI374,52,housemaid,single,primary,no,306,yes,no,cellular,13,may,5,-1,0,NA,16:16:09,16:26:59,yes,650.0,16,16,9
CI375,31,entrepreneur,divorced,tertiary,no,882,no,no,cellular,3,jun,1,-1,0,NA,10:02:25,10:09:16,yes,411.0,10,2,25
CI376,24,retired,divorced,tertiary,no,1506,no,no,cellular,12,jun,2,95,4,success,12:07:12,12:11:11,yes,239.0,12,7,12
CI377,59,services,single,primary,no,182,no,yes,cellular,25,jul,1,-1,0,NA,11:16:00,11:18:33,no,153.0,11,16,0
CI378,32,retired,single,primary,no,210,no,no,cellular,14,jul,3,-1,0,NA,17:52:55,17:54:56,no,121.0,17,52,55
CI379,59,retired,divorced,tertiary,no,671,yes,yes,NA,15,may,5,-1,0,NA,12:17:16,12:19:53,no,157.0,12,17,16
CI380,36,services,divorced,tertiary,no,101,yes,yes,NA,26,may,1,-1,0,NA,09:25:51,09:31:05,no,314.0,9,25,51
CI381,37,technician,divorced,tertiary,no,245,yes,yes,NA,7,may,2,-1,0,NA,15:11:30,15:23:42,yes,732.0,15,11,30
CI382,39,entrepreneur,single,tertiary,no,2983,no,no,cellular,3,dec,1,-1,0,NA,13:14:27,13:22:19,yes,472.0,13,14,27
CI383,30,retired,single,primary,no,107,yes,yes,cellular,18,jul,1,-1,0,NA,17:54:18,17:58:41,no,263.0,17,54,18
CI384,43,entrepreneur,married,secondary,no,123,no,no,NA,14,may,2,-1,0,NA,13:14:47,13:19:26,no,279.0,13,14,47
CI385,50,management,single,tertiary,no,326,no,no,cellular,28,aug,9,-1,0,NA,10:15:07,10:17:44,no,157.0,10,15,7
CI386,43,management,single,tertiary,no,1335,yes,no,NA,6,may,2,-1,0,NA,17:33:04,17:39:15,no,371.0,17,33,4
CI387,45,management,single,primary,no,5461,yes,no,cellular,20,nov,2,-1,0,NA,16:48:42,17:02:43,yes,841.0,16,48,42
CI388,29,housemaid,single,tertiary,no,182,yes,no,telephone,13,may,3,-1,0,NA,12:04:54,12:05:32,no,38.0,12,4,54
CI389,28,retired,divorced,tertiary,no,6784,no,no,cellular,1,oct,1,115,3,other,14:02:32,14:10:54,yes,502.0,14,2,32
CI390,35,retired,single,primary,no,3889,yes,no,cellular,19,nov,2,-1,0,NA,10:52:51,10:57:16,no,265.0,10,52,51
CI391,55,retired,married,secondary,no,2037,no,no,cellular,4,feb,2,94,3,success,10:22:07,10:27:12,yes,305.0,10,22,7
CI392,63,services,single,tertiary,no,708,no,no,cellular,17,nov,2,-1,0,NA,12:26:02,12:28:50,no,168.0,12,26,2
CI393,38,retired,married,secondary,no,4335,yes,no,cellular,18,may,7,179,1,failure,14:56:42,14:59:19,no,157.0,14,56,42
CI394,28,retired,single,tertiary,no,3,yes,no,cellular,14,sep,2,24,2,other,16:00:34,16:02:26,no,112.0,16,0,34
CI395,38,self-employed,married,tertiary,no,216,no,no,cellular,7,jul,3,-1,0,NA,14:35:43,14:37:20,no,97.0,14,35,43
CI396,62,services,single,tertiary,no,2917,no,no,cellular,12,apr,1,188,1,success,13:43:32,13:45:59,no,147.0,13,43,32
CI397,55,services,married,secondary,no,0,no,no,cellular,18,may,1,370,1,success,14:07:10,14:17:26,yes,616.0,14,7,10
CI398,30,management,divorced,tertiary,no,183,yes,no,cellular,18,jul,1,-1,0,NA,15:30:17,15:40:27,yes,610.0,15,30,17
CI399,30,retired,divorced,tertiary,no,201,yes,no,cellular,17,mar,2,-1,0,NA,11:13:06,11:18:31,yes,325.0,11,13,6
CI400,53,student,single,tertiary,no,468,yes,no,NA,8,may,5,-1,0,NA,13:14:28,13:15:57,no,89.0,13,14,28
CI401,31,entrepreneur,married,tertiary,no,1185,yes,no,NA,16,jun,5,-1,0,NA,15:07:56,15:09:17,no,81.0,15,7,56
CI402,34,entrepreneur,divorced,tertiary,no,228,yes,no,cellular,22,jul,4,-1,0,NA,09:43:22,09:49:49,no,387.0,9,43,22
CI403,47,entrepreneur,divorced,tertiary,no,600,no,yes,cellular,4,aug,2,-1,0,NA,13:42:04,13:44:57,no,173.0,13,42,4
CI404,32,technician,divorced,tertiary,no,1531,yes,no,cellular,15,may,1,352,5,failure,11:42:21,11:43:19,no,58.0,11,42,21
