Id,Age,Job,Marital,Education,Default,Balance,HHInsurance,CarLoan,Communication,LastContactDay,LastContactMonth,NoOfContacts,DaysPassed,PrevAttempts,Outcome,CallStart,CallEnd,CarInsurance,Duration,CallStartHour,CallStartMinute,CallStartSecond
CI197,26.0,9.0,1.0,1.0,0,47.0,1,0,0,9,5,2,-1,0,-1,17:59:20,18:04:02,0,282.0,17,59,20
CI198,60.0,0.0,0.0,1.0,0,41.0,1,1,2,6,2,1,262,1,0,14:59:37,15:27:15,1,1658.0,14,59,37
CI199,41.0,4.0,1.0,2.0,0,771.0,1,0,2,26,8,8,-1,0,-1,11:10:57,11:12:43,0,106.0,11,10,57
CI200,22.0,1.0,2.0,1.0,0,189.0,1,0,0,30,5,3,-1,0,-1,14:53:11,14:54:10,0,59.0,14,53,11
CI201,38.0,10.0,2.0,1.0,0,2470.0,1,0,2,4,2,1,230,1,2,10:21:03,10:23:14,0,131.0,10,21,3
CI202,54.0,5.0,0.0,2.0,0,0.0,0,0,0,13,5,1,-1,0,-1,17:46:11,17:56:29,1,618.0,17,46,11
CI203,48.0,4.0,0.0,2.0,0,657.0,0,1,2,29,1,2,-1,0,-1,16:59:18,17:03:29,0,251.0,16,59,18
CI204,40.0,0.0,1.0,1.0,0,2574.0,1,0,2,15,5,1,176,1,0,10:50:44,10:57:56,1,432.0,10,50,44
CI205,43.0,4.0,1.0,2.0,0,13015.0,1,0,2,21,11,1,-1,0,-1,12:52:40,12:53:36,0,56.0,12,52,40
CI206,41.0,6.0,1.0,2.0,0,0.0,1,0,1,29,4,3,426,1,2,13:53:13,13:59:48,1,395.0,13,53,13
CI207,30.0,4.0,1.0,1.0,0,503.0,1,0,2,2,2,1,-1,0,-1,11:17:00,11:18:36,0,96.0,11,17,0
CI208,34.0,4.0,2.0,2.0,0,13014.0,0,0,2,13,8,1,-1,0,-1,13:56:59,14:09:17,1,738.0,13,56,59
CI209,47.0,7.0,0.0,2.0,0,1639.0,0,0,2,12,1,1,-1,0,-1,14:25:57,14:31:46,1,349.0,14,25,57
CI210,28.0,9.0,2.0,2.0,0,214.0,1,0,2,29,1,2,262,3,0,09:04:31,09:08:19,0,228.0,9,4,31
CI211,43.0,4.0,1.0,1.0,0,3.0,1,0,0,9,5,2,-1,0,-1,13:06:05,13:09:29,0,204.0,13,6,5
CI212,55.0,3.0,0.0,2.0,0,1241.0,0,0,2,21,11,7,154,5,0,17:17:32,17:18:20,0,48.0,17,17,32
CI213,29.0,4.0,1.0,2.0,0,900.0,0,0,2,17,7,2,-1,0,-1,17:06:47,17:11:22,0,275.0,17,6,47
CI214,46.0,4.0,1.0,2.0,0,0.0,0,0,2,18,11,2,110,3,2,17:37:29,17:49:25,1,716.0,17,37,29
CI215,37.0,1.0,1.0,1.0,0,0.0,0,0,0,27,5,6,-1,0,-1,15:00:24,15:00:57,0,33.0,15,0,24
CI216,41.0,9.0,1.0,1.0,0,417.0,0,0,2,27,8,3,-1,0,-1,12:27:06,12:28:23,0,77.0,12,27,6
CI217,29.0,0.0,2.0,2.0,0,197.0,0,0,0,6,8,1,-1,0,-1,12:31:07,12:31:54,0,47.0,12,31,7
CI218,34.0,1.0,1.0,1.0,0,640.0,1,0,2,29,4,2,-1,0,-1,12:19:22,12:29:58,1,636.0,12,19,22
CI219,69.0,9.0,1.0,2.0,0,482.0,0,0,2,29,7,1,267,1,0,17:37:25,17:45:23,1,478.0,17,37,25
CI220,32.0,9.0,0.0,1.0,0,211.0,1,1,0,29,5,4,-1,0,-1,11:42:00,11:45:50,0,230.0,11,42,0
CI221,44.0,9.0,1.0,1.0,0,135.0,1,0,2,8,5,3,-1,0,-1,14:15:17,14:19:39,0,262.0,14,15,17
CI222,31.0,9.0,1.0,2.0,0,3338.0,1,0,2,21,12,2,-1,0,-1,15:19:00,15:23:24,1,264.0,15,19,0
CI223,48.0,7.0,1.0,1.0,0,0.0,1,0,2,2,4,1,267,1,0,11:49:31,11:51:57,0,146.0,11,49,31
CI224,30.0,1.0,1.0,0.0,0,124.0,1,0,0,28,8,1,775,2,2,13:45:44,13:45:49,0,5.0,13,45,44
CI225,39.0,4.0,1.0,1.0,0,1034.0,1,0,0,30,5,1,-1,0,-1,13:57:20,14:02:26,0,306.0,13,57,20
CI226,57.0,9.0,1.0,1.0,0,0.0,0,0,0,13,5,1,-1,0,-1,11:53:46,11:54:30,0,44.0,11,53,46
CI227,37.0,4.0,1.0,2.0,0,3794.0,0,0,2,18,8,1,379,1,0,12:01:46,12:04:13,0,147.0,12,1,46
CI228,47.0,9.0,0.0,1.0,0,5735.0,0,0,0,19,6,4,-1,0,-1,17:59:51,18:04:33,0,282.0,17,59,51
CI229,29.0,1.0,1.0,1.0,0,723.0,0,1,2,17,7,1,-1,0,-1,11:00:57,11:04:52,0,235.0,11,0,57
CI230,62.0,5.0,1.0,1.0,0,298.0,0,0,2,17,11,2,-1,0,-1,16:17:09,16:28:58,1,709.0,16,17,9
CI231,51.0,10.0,0.0,2.0,0,0.0,0,0,2,31,7,2,-1,0,-1,12:24:57,12:34:31,1,574.0,12,24,57
CI232,59.0,5.0,1.0,0.0,0,6.0,0,0,2,7,8,3,-1,0,-1,17:44:27,17:51:55,0,448.0,17,44,27
CI233,31.0,0.0,2.0,1.0,0,8626.0,0,0,2,25,5,1,111,1,0,14:48:09,14:50:48,0,159.0,14,48,9
CI234,32.0,0.0,2.0,1.0,0,6981.0,1,0,2,2,6,1,194,3,0,10:23:34,10:26:08,0,154.0,10,23,34
CI235,26.0,9.0,2.0,1.0,0,276.0,1,0,2,15,5,1,368,4,0,17:36:35,17:38:21,0,106.0,17,36,35
CI236,81.0,5.0,1.0,0.0,0,5220.0,0,0,1,13,11,1,94,2,2,12:07:50,12:10:05,1,135.0,12,7,50
CI237,39.0,9.0,1.0,2.0,0,1524.0,0,0,2,20,4,1,-1,0,-1,15:58:29,16:07:56,1,567.0,15,58,29
CI238,59.0,2.0,1.0,1.0,0,1085.0,0,1,2,29,7,4,-1,0,-1,14:17:40,14:19:21,0,101.0,14,17,40
CI239,57.0,1.0,1.0,1.0,0,621.0,1,0,2,17,4,3,-1,0,-1,13:08:42,13:21:40,0,778.0,13,8,42
CI240,26.0,9.0,2.0,2.0,0,170.0,1,0,2,10,7,1,-1,0,-1,12:02:15,12:10:21,0,486.0,12,2,15
CI241,60.0,5.0,1.0,0.0,0,172.0,0,0,2,11,8,4,-1,0,-1,10:54:03,10:58:10,0,247.0,10,54,3
CI242,32.0,1.0,2.0,1.0,0,400.0,0,0,2,4,5,3,-1,0,-1,09:15:07,09:19:35,1,268.0,9,15,7
CI243,49.0,7.0,1.0,1.0,0,823.0,0,0,2,8,8,4,-1,0,-1,14:55:10,15:08:10,1,780.0,14,55,10
CI244,41.0,1.0,1.0,0.0,0,258.0,1,0,0,7,5,1,-1,0,-1,10:02:51,10:07:03,0,252.0,10,2,51
CI245,41.0,1.0,1.0,1.0,0,665.0,1,0,0,19,5,3,-1,0,-1,09:28:16,09:30:38,0,142.0,9,28,16
CI246,51.0,4.0,1.0,2.0,0,0.0,0,0,0,7,6,1,-1,0,-1,16:04:36,16:09:38,1,302.0,16,4,36
CI247,36.0,6.0,1.0,2.0,0,7343.0,0,0,2,17,11,1,-1,0,-1,14:46:09,14:47:27,0,78.0,14,46,9
CI248,60.0,10.0,1.0,1.0,0,1047.0,0,0,2,27,5,3,279,4,1,10:30:41,10:33:34,1,173.0,10,30,41
CI249,36.0,4.0,0.0,2.0,0,3611.0,1,0,0,4,6,3,-1,0,-1,12:10:30,12:16:17,0,347.0,12,10,30
CI250,36.0,7.0,2.0,1.0,0,1482.0,1,0,2,18,11,2,174,1,2,10:47:07,10:50:04,0,177.0,10,47,7
CI251,42.0,1.0,2.0,1.0,0,625.0,0,0,0,19,6,3,-1,0,-1,16:38:23,16:49:14,1,651.0,16,38,23
CI252,47.0,1.0,0.0,0.0,0,603.0,1,1,2,8,5,1,-1,0,-1,12:53:09,13:11:09,1,1080.0,12,53,9
CI253,29.0,6.0,2.0,2.0,0,1579.0,0,0,2,13,10,1,92,5,1,10:19:56,10:23:06,1,190.0,10,19,56
CI254,64.0,5.0,1.0,1.0,0,2923.0,0,0,2,12,3,1,-1,0,-1,09:04:42,09:06:42,0,120.0,9,4,42
CI255,46.0,1.0,1.0,1.0,0,640.0,1,0,2,6,5,1,55,5,1,15:49:06,15:53:12,1,246.0,15,49,6
CI256,48.0,9.0,0.0,1.0,0,94.0,1,0,2,12,5,2,-1,0,-1,11:16:16,11:17:43,0,87.0,11,16,16
CI257,50.0,4.0,1.0,2.0,0,89.0,0,0,0,20,6,2,-1,0,-1,14:30:58,14:31:33,0,35.0,14,30,58
CI258,46.0,1.0,1.0,0.0,0,346.0,1,0,0,15,5,1,-1,0,-1,11:44:50,11:51:32,0,402.0,11,44,50
CI259,35.0,4.0,1.0,2.0,0,43.0,1,0,2,20,4,1,-1,0,-1,14:18:35,14:32:55,1,860.0,14,18,35
CI260,47.0,7.0,1.0,1.0,0,1160.0,1,0,2,3,2,2,221,4,0,10:13:10,10:15:07,0,117.0,10,13,10
CI261,47.0,1.0,1.0,0.0,0,2466.0,1,0,0,13,5,2,-1,0,-1,13:59:30,14:01:52,0,142.0,13,59,30
CI262,59.0,5.0,2.0,1.0,0,351.0,1,0,0,27,5,5,-1,0,-1,14:50:40,15:08:23,1,1063.0,14,50,40
CI263,40.0,1.0,1.0,1.0,0,498.0,1,0,2,8,5,2,298,4,0,13:42:22,13:43:17,0,55.0,13,42,22
CI264,25.0,8.0,2.0,2.0,0,253.0,0,0,2,4,5,1,-1,0,-1,14:02:53,14:12:50,1,597.0,14,2,53
CI265,33.0,9.0,1.0,1.0,0,133.0,0,0,2,12,11,2,192,1,1,11:22:41,11:33:08,1,627.0,11,22,41
CI266,47.0,4.0,1.0,2.0,0,2351.0,0,0,2,2,6,2,84,1,1,16:46:25,16:49:08,1,163.0,16,46,25
CI267,41.0,0.0,2.0,1.0,0,812.0,0,1,0,11,6,4,-1,0,-1,12:58:23,13:08:06,1,583.0,12,58,23
CI268,33.0,4.0,1.0,2.0,0,752.0,1,0,2,11,8,4,-1,0,-1,11:41:17,11:43:01,0,104.0,11,41,17
CI269,42.0,1.0,0.0,0.0,0,301.0,1,0,2,17,7,2,-1,0,-1,17:21:10,17:40:45,1,1175.0,17,21,10
CI270,32.0,4.0,2.0,2.0,0,9317.0,0,0,2,2,11,3,-1,0,-1,14:53:07,14:54:39,0,92.0,14,53,7
CI271,40.0,4.0,2.0,2.0,0,171.0,0,0,2,19,8,3,-1,0,-1,10:58:29,11:19:10,0,1241.0,10,58,29
CI272,76.0,5.0,1.0,2.0,0,2991.0,0,0,2,22,10,1,183,1,1,12:15:43,12:21:27,1,344.0,12,15,43
CI273,34.0,9.0,2.0,2.0,0,612.0,0,0,2,25,5,1,-1,0,-1,09:28:46,09:30:17,0,91.0,9,28,46
CI274,45.0,0.0,1.0,1.0,0,248.0,0,0,2,16,7,2,-1,0,-1,12:03:08,12:06:40,0,212.0,12,3,8
CI275,34.0,9.0,2.0,2.0,0,144.0,1,1,2,14,10,1,85,19,0,09:21:32,09:23:16,0,104.0,9,21,32
CI276,52.0,7.0,1.0,0.0,0,14.0,0,1,2,28,7,5,-1,0,-1,17:35:13,17:36:08,0,55.0,17,35,13
CI277,61.0,4.0,1.0,2.0,0,997.0,0,0,2,22,6,1,104,1,1,14:41:44,14:46:13,1,269.0,14,41,44
CI278,34.0,4.0,2.0,2.0,0,322.0,0,0,0,9,5,1,-1,0,-1,16:48:35,16:51:53,0,198.0,16,48,35
CI279,30.0,10.0,2.0,1.0,0,1058.0,0,0,2,4,2,1,-1,0,-1,10:40:58,10:49:33,0,515.0,10,40,58
CI280,40.0,7.0,1.0,2.0,0,35.0,0,0,2,3,7,4,317,3,0,12:49:20,12:54:38,0,318.0,12,49,20
CI281,41.0,9.0,2.0,1.0,0,28.0,0,0,0,16,5,1,-1,0,-1,15:17:41,15:18:32,0,51.0,15,17,41
CI282,43.0,4.0,1.0,2.0,0,3186.0,0,0,2,16,11,1,88,1,0,15:07:14,15:13:34,1,380.0,15,7,14
CI283,38.0,9.0,2.0,1.0,0,435.0,1,0,2,6,5,4,345,1,0,16:48:46,16:56:03,0,437.0,16,48,46
CI284,29.0,0.0,1.0,1.0,0,7707.0,1,0,2,29,4,2,334,2,0,13:32:15,13:48:16,1,961.0,13,32,15
CI285,29.0,7.0,0.0,1.0,0,7.0,1,0,2,13,5,3,-1,0,-1,10:36:05,10:57:24,1,1279.0,10,36,5
CI286,31.0,4.0,2.0,2.0,0,0.0,0,0,2,19,8,4,-1,0,-1,15:24:25,15:27:00,0,155.0,15,24,25
CI287,53.0,0.0,1.0,1.0,0,53.0,1,0,2,18,5,1,-1,0,-1,11:51:17,11:57:44,1,387.0,11,51,17
CI288,48.0,0.0,2.0,1.0,0,1253.0,1,0,0,18,6,2,-1,0,-1,17:41:30,17:45:35,0,245.0,17,41,30
CI289,28.0,1.0,2.0,1.0,0,1112.0,1,0,0,16,5,2,-1,0,-1,09:53:33,10:07:20,0,827.0,9,53,33
CI290,58.0,6.0,1.0,2.0,0,8014.0,1,0,0,19,5,3,-1,0,-1,13:01:18,13:02:23,0,65.0,13,1,18
CI291,53.0,1.0,1.0,1.0,0,6112.0,0,0,2,30,4,1,86,1,1,09:32:19,09:35:50,0,211.0,9,32,19
CI292,68.0,5.0,1.0,2.0,0,2812.0,0,0,2,4,8,1,1,7,1,12:23:41,12:34:32,1,651.0,12,23,41
CI293,44.0,1.0,1.0,1.0,0,3348.0,0,1,2,24,7,2,-1,0,-1,10:36:43,10:45:07,0,504.0,10,36,43
CI294,33.0,7.0,1.0,1.0,0,255.0,1,1,2,5,5,4,165,4,0,09:26:25,09:30:22,0,237.0,9,26,25
CI295,36.0,0.0,1.0,1.0,0,11.0,1,0,2,2,10,3,-1,0,-1,12:01:19,12:03:20,0,121.0,12,1,19
CI296,31.0,9.0,1.0,2.0,0,3382.0,0,0,2,30,4,1,-1,0,-1,13:13:43,13:26:02,1,739.0,13,13,43
CI297,60.0,5.0,1.0,1.0,0,208.0,0,0,2,20,8,4,-1,0,-1,09:16:18,09:17:28,0,70.0,9,16,18
CI298,51.0,4.0,0.0,2.0,0,0.0,0,0,2,13,8,2,-1,0,-1,14:19:07,14:20:07,0,60.0,14,19,7
CI299,30.0,4.0,1.0,2.0,0,69.0,1,0,0,6,7,1,-1,0,-1,16:47:44,16:48:26,0,42.0,16,47,44
CI300,30.0,0.0,2.0,1.0,0,3809.0,1,0,0,3,6,4,-1,0,-1,15:17:25,15:20:04,0,159.0,15,17,25
CI301,39.0,0.0,1.0,1.0,0,563.0,1,0,2,4,5,3,-1,0,-1,15:01:02,15:04:12,0,190.0,15,1,2
CI302,28.0,8.0,2.0,1.0,0,2351.0,0,0,1,22,10,1,-1,0,-1,15:30:48,15:33:25,1,157.0,15,30,48
CI303,35.0,0.0,1.0,1.0,0,3854.0,1,0,2,5,5,1,-1,0,-1,17:07:55,17:10:06,0,131.0,17,7,55
CI304,69.0,5.0,1.0,0.0,0,324.0,0,0,2,4,2,4,-1,0,-1,13:19:07,13:21:23,1,136.0,13,19,7
CI305,30.0,6.0,1.0,2.0,0,5.0,1,1,2,9,7,2,-1,0,-1,09:34:08,09:35:47,0,99.0,9,34,8
CI306,57.0,0.0,1.0,1.0,0,403.0,1,0,2,18,5,1,340,2,2,15:04:08,15:14:11,1,603.0,15,4,8
CI307,27.0,4.0,2.0,1.0,0,565.0,1,0,2,18,5,2,346,11,0,16:50:25,16:53:15,0,170.0,16,50,25
CI308,31.0,4.0,2.0,2.0,0,825.0,1,0,0,21,5,2,-1,0,-1,12:35:36,12:44:02,1,506.0,12,35,36
CI309,22.0,8.0,2.0,1.0,0,216.0,0,0,2,8,2,1,187,1,1,11:24:18,11:30:21,1,363.0,11,24,18
CI310,42.0,9.0,1.0,1.0,0,440.0,1,0,2,3,2,5,-1,0,-1,15:53:25,15:53:38,0,13.0,15,53,25
CI311,53.0,5.0,1.0,2.0,0,2269.0,0,0,2,17,11,2,150,1,1,10:04:19,10:22:30,1,1091.0,10,4,19
CI312,39.0,9.0,2.0,2.0,0,393.0,0,0,2,26,3,1,-1,0,-1,15:13:44,15:18:25,1,281.0,15,13,44
CI313,33.0,7.0,1.0,1.0,0,227.0,1,1,2,13,8,2,-1,0,-1,13:21:28,13:29:25,1,477.0,13,21,28
CI314,33.0,4.0,2.0,2.0,0,1781.0,0,0,2,8,10,2,183,1,1,11:10:41,11:20:52,1,611.0,11,10,41
CI315,45.0,0.0,0.0,1.0,0,397.0,1,1,2,22,5,1,95,2,1,13:14:39,13:24:21,1,582.0,13,14,39
CI316,53.0,9.0,1.0,1.0,0,180.0,0,1,2,19,8,2,-1,0,-1,10:31:53,10:32:51,0,58.0,10,31,53
CI317,29.0,7.0,2.0,1.0,0,487.0,1,1,0,9,5,2,-1,0,-1,13:48:31,13:51:27,0,176.0,13,48,31
CI318,32.0,9.0,2.0,1.0,0,0.0,0,0,2,18,8,4,-1,0,-1,13:27:29,13:37:23,1,594.0,13,27,29
CI319,36.0,9.0,1.0,1.0,0,1368.0,0,0,2,1,6,1,292,5,0,17:51:47,18:00:23,1,516.0,17,51,47
CI320,31.0,4.0,2.0,2.0,0,816.0,1,0,2,16,4,1,-1,0,-1,14:33:54,14:39:33,0,339.0,14,33,54
CI321,46.0,0.0,2.0,1.0,0,13.0,0,0,0,2,6,4,-1,0,-1,17:02:45,17:03:56,0,71.0,17,2,45
CI322,40.0,9.0,1.0,1.0,0,2266.0,0,0,2,16,10,1,147,5,0,09:23:21,09:30:48,1,447.0,9,23,21
CI323,43.0,0.0,1.0,1.0,0,1138.0,0,0,2,16,4,2,-1,0,-1,14:28:22,14:30:34,0,132.0,14,28,22
CI324,45.0,9.0,0.0,1.0,0,1738.0,0,0,2,21,11,1,106,2,0,10:42:44,10:44:03,0,79.0,10,42,44
CI325,58.0,4.0,1.0,2.0,0,1384.0,1,0,2,27,3,1,-1,0,-1,15:40:21,15:46:03,1,342.0,15,40,21
CI326,32.0,1.0,1.0,0.0,0,274.0,1,0,0,9,5,3,-1,0,-1,11:43:54,11:44:15,0,21.0,11,43,54
CI327,19.0,8.0,2.0,1.0,0,302.0,0,0,2,16,7,1,-1,0,-1,12:49:49,12:53:14,1,205.0,12,49,49
CI328,52.0,9.0,2.0,1.0,0,36.0,1,0,0,16,5,1,-1,0,-1,14:44:16,14:49:51,0,335.0,14,44,16
CI329,47.0,0.0,1.0,1.0,0,245.0,1,0,0,27,5,5,-1,0,-1,11:07:22,11:09:47,0,145.0,11,7,22
CI330,41.0,4.0,1.0,2.0,0,27696.0,0,0,2,12,2,2,184,3,1,17:31:28,17:33:46,1,138.0,17,31,28
CI331,33.0,4.0,2.0,2.0,0,3770.0,0,0,2,28,1,2,-1,0,-1,12:31:36,12:44:13,0,757.0,12,31,36
CI332,31.0,1.0,1.0,1.0,0,0.0,0,0,1,23,7,1,-1,0,-1,14:54:16,14:54:52,0,36.0,14,54,16
CI333,33.0,4.0,1.0,2.0,0,2750.0,0,0,2,5,2,1,-1,0,-1,11:24:51,11:28:53,0,242.0,11,24,51
CI334,56.0,4.0,1.0,2.0,0,171.0,0,1,1,17,7,2,-1,0,-1,15:34:05,15:44:15,0,610.0,15,34,5
CI335,41.0,0.0,1.0,1.0,0,158.0,1,0,2,1,10,2,120,4,2,13:56:57,14:01:07,0,250.0,13,56,57
CI336,76.0,5.0,0.0,0.0,0,2693.0,0,0,2,23,4,5,184,2,1,09:35:31,09:37:20,0,109.0,9,35,31
CI337,52.0,7.0,0.0,0.0,1,1.0,0,1,2,29,7,6,-1,0,-1,15:50:27,15:52:19,0,112.0,15,50,27
CI338,55.0,2.0,1.0,0.0,0,298.0,1,0,0,8,5,3,-1,0,-1,09:19:09,09:21:33,0,144.0,9,19,9
CI339,37.0,0.0,1.0,1.0,0,10465.0,0,0,0,17,6,6,-1,0,-1,11:03:16,11:05:40,0,144.0,11,3,16
CI340,58.0,1.0,1.0,1.0,0,602.0,1,0,2,13,5,1,-1,0,-1,09:55:44,09:59:05,0,201.0,9,55,44
CI341,37.0,1.0,2.0,1.0,0,238.0,1,0,0,7,5,2,-1,0,-1,14:08:04,14:11:24,0,200.0,14,8,4
CI342,34.0,1.0,1.0,0.0,0,357.0,1,0,0,14,5,2,-1,0,-1,15:05:43,15:09:00,0,197.0,15,5,43
CI343,40.0,4.0,0.0,2.0,0,3426.0,0,0,2,11,8,3,-1,0,-1,09:34:30,09:36:04,0,94.0,9,34,30
CI344,46.0,7.0,0.0,1.0,0,179.0,0,0,2,2,2,1,214,2,0,10:01:27,10:03:58,0,151.0,10,1,27
CI345,32.0,1.0,1.0,0.0,0,1644.0,0,0,2,7,9,3,102,5,2,09:24:06,09:32:18,1,492.0,9,24,6
CI346,31.0,9.0,2.0,2.0,0,1887.0,0,1,2,20,11,2,183,1,0,16:28:21,16:32:06,0,225.0,16,28,21
CI347,34.0,9.0,2.0,1.0,0,201.0,0,0,2,22,7,2,-1,0,-1,14:20:45,14:25:02,0,257.0,14,20,45
CI348,24.0,8.0,2.0,1.0,0,822.0,0,0,2,27,10,1,91,2,0,12:00:15,12:03:19,1,184.0,12,0,15
CI349,42.0,1.0,1.0,1.0,0,2717.0,1,1,2,20,4,2,270,2,0,13:42:30,13:45:31,0,181.0,13,42,30
CI350,46.0,4.0,1.0,2.0,0,4301.0,1,1,2,18,11,1,183,2,0,17:44:33,17:45:23,0,50.0,17,44,33
CI351,34.0,1.0,1.0,0.0,0,72.0,1,0,2,15,5,3,-1,0,-1,12:01:40,12:03:13,0,93.0,12,1,40
CI352,35.0,10.0,1.0,1.0,0,977.0,1,0,2,4,5,4,91,1,2,16:13:50,16:14:42,0,52.0,16,13,50
CI353,47.0,9.0,0.0,1.0,0,1851.0,1,0,0,19,5,2,-1,0,-1,13:30:44,13:33:04,0,140.0,13,30,44
CI354,32.0,4.0,1.0,2.0,0,3154.0,0,0,2,20,4,2,150,2,0,11:19:15,11:20:51,0,96.0,11,19,15
CI355,30.0,1.0,1.0,1.0,0,309.0,1,0,0,7,5,2,-1,0,-1,13:10:45,13:36:59,1,1574.0,13,10,45
CI356,55.0,5.0,0.0,1.0,0,268.0,0,1,2,24,7,1,-1,0,-1,16:59:55,17:23:32,1,1417.0,16,59,55
CI357,60.0,4.0,1.0,2.0,0,0.0,0,0,2,7,8,3,-1,0,-1,15:51:24,15:58:05,1,401.0,15,51,24
CI358,31.0,3.0,1.0,0.0,0,184.0,1,0,2,24,7,1,-1,0,-1,11:18:09,11:23:35,0,326.0,11,18,9
CI359,37.0,1.0,2.0,1.0,0,2235.0,1,0,2,20,4,2,151,2,0,09:56:04,10:03:03,0,419.0,9,56,4
CI360,47.0,1.0,1.0,0.0,0,206.0,1,0,0,6,5,1,-1,0,-1,13:43:21,13:45:53,0,152.0,13,43,21
CI361,37.0,1.0,1.0,1.0,0,398.0,1,0,0,19,5,1,-1,0,-1,12:00:59,12:04:25,0,206.0,12,0,59
CI362,47.0,3.0,1.0,1.0,0,2524.0,0,0,2,12,10,1,-1,0,-1,13:17:41,13:19:26,1,105.0,13,17,41
CI363,31.0,4.0,2.0,2.0,0,515.0,0,0,2,1,6,5,-1,0,-1,16:10:41,16:15:37,1,296.0,16,10,41
CI364,51.0,0.0,1.0,1.0,0,949.0,0,0,2,5,8,1,-1,0,-1,14:57:38,15:15:50,1,1092.0,14,57,38
CI365,58.0,1.0,1.0,0.0,0,76.0,1,0,0,5,5,2,-1,0,-1,13:15:12,13:17:48,0,156.0,13,15,12
CI366,48.0,4.0,1.0,2.0,1,0.0,1,0,2,31,7,4,-1,0,-1,13:47:46,13:52:27,0,281.0,13,47,46
CI367,56.0,1.0,2.0,1.0,0,6483.0,1,0,2,16,4,2,-1,0,-1,09:37:42,09:39:47,0,125.0,9,37,42
CI368,51.0,0.0,1.0,1.0,0,423.0,1,1,2,16,7,5,183,2,0,09:05:35,09:06:59,0,84.0,9,5,35
CI369,34.0,4.0,1.0,2.0,0,0.0,0,0,2,15,4,2,-1,0,-1,09:20:30,09:22:35,0,125.0,9,20,30
CI370,52.0,10.0,1.0,1.0,0,5091.0,0,0,2,26,5,1,-1,0,-1,12:25:24,12:30:33,0,309.0,12,25,24
CI371,31.0,4.0,1.0,2.0,0,8312.0,0,0,2,29,8,13,-1,0,-1,17:43:56,17:44:39,0,43.0,17,43,56
CI372,43.0,10.0,2.0,0.0,0,698.0,1,0,0,14,5,1,-1,0,-1,12:08:01,12:13:23,0,322.0,12,8,1
CI373,36.0,0.0,1.0,1.0,0,1207.0,1,0,2,19,11,2,-1,0,-1,11:57:06,12:26:58,1,1792.0,11,57,6
CI374,52.0,7.0,1.0,0.0,0,306.0,1,0,2,13,5,5,-1,0,-1,16:16:09,16:26:59,1,650.0,16,16,9
CI375,31.0,9.0,2.0,2.0,0,882.0,0,0,2,3,6,1,-1,0,-1,10:02:25,10:09:16,1,411.0,10,2,25
CI376,24.0,4.0,2.0,2.0,0,1506.0,0,0,2,12,6,2,95,4,1,12:07:12,12:11:11,1,239.0,12,7,12
CI377,59.0,5.0,1.0,0.0,0,182.0,0,1,2,25,7,1,-1,0,-1,11:16:00,11:18:33,0,153.0,11,16,0
CI378,32.0,4.0,1.0,2.0,0,210.0,0,0,2,14,7,3,-1,0,-1,17:52:55,17:54:56,0,121.0,17,52,55
CI379,59.0,4.0,2.0,1.0,0,671.0,1,1,0,15,5,5,-1,0,-1,12:17:16,12:19:53,0,157.0,12,17,16
CI380,36.0,5.0,2.0,1.0,0,101.0,1,1,0,26,5,1,-1,0,-1,09:25:51,09:31:05,0,314.0,9,25,51
CI381,37.0,0.0,2.0,1.0,0,245.0,1,1,0,7,5,2,-1,0,-1,15:11:30,15:23:42,1,732.0,15,11,30
CI382,39.0,9.0,1.0,1.0,0,2983.0,0,0,2,3,12,1,-1,0,-1,13:14:27,13:22:19,1,472.0,13,14,27
CI383,30.0,4.0,1.0,2.0,0,107.0,1,1,2,18,7,1,-1,0,-1,17:54:18,17:58:41,0,263.0,17,54,18
CI384,43.0,9.0,0.0,2.0,0,123.0,0,0,0,14,5,2,-1,0,-1,13:14:47,13:19:26,0,279.0,13,14,47
CI385,50.0,1.0,1.0,1.0,0,326.0,0,0,2,28,8,9,-1,0,-1,10:15:07,10:17:44,0,157.0,10,15,7
CI386,43.0,1.0,1.0,1.0,0,1335.0,1,0,0,6,5,2,-1,0,-1,17:33:04,17:39:15,0,371.0,17,33,4
CI387,45.0,1.0,1.0,0.0,0,5461.0,1,0,2,20,11,2,-1,0,-1,16:48:42,17:02:43,1,841.0,16,48,42
CI388,29.0,7.0,1.0,1.0,0,182.0,1,0,1,13,5,3,-1,0,-1,12:04:54,12:05:32,0,38.0,12,4,54
CI389,28.0,4.0,2.0,2.0,0,6784.0,0,0,2,1,10,1,115,3,2,14:02:32,14:10:54,1,502.0,14,2,32
CI390,35.0,4.0,1.0,2.0,0,3889.0,1,0,2,19,11,2,-1,0,-1,10:52:51,10:57:16,0,265.0,10,52,51
CI391,55.0,4.0,0.0,2.0,0,2037.0,0,0,2,4,2,2,94,3,1,10:22:07,10:27:12,1,305.0,10,22,7
CI392,63.0,5.0,1.0,1.0,0,708.0,0,0,2,17,11,2,-1,0,-1,12:26:02,12:28:50,0,168.0,12,26,2
CI393,38.0,4.0,0.0,2.0,0,4335.0,1,0,2,18,5,7,179,1,0,14:56:42,14:59:19,0,157.0,14,56,42
CI394,28.0,4.0,1.0,1.0,0,3.0,1,0,2,14,9,2,24,2,2,16:00:34,16:02:26,0,112.0,16,0,34
